paper_id	reviewer	issue_id	severity	dimensions	location	observed_evidence	why_it_matters	required_fix	verification_test	evidence_needed	expected_impact	confidence
A32	R2	A32-R2-01	major	technical_soundness,experimental_rigor,limitations_responsible_claims	第 2–4 页，§3，图 1，表 1（SHORT/LONG/RANDOM 干预）	LONG 在每题加入同一类 37-token 内容空洞文本，RANDOM 加入 0–55 token；所有条件固定 NFE=64。论文用该对比否定观察性 +0.2227 gap 的长度机制，同时又承认自然、内容承载长度未被干预。	该设计识别的是“在固定 NFE 下插入这类冗余串”的总效应，token 数与位置、格式、注意力分配及单位 token 计算预算同时改变。因而不能把零结果推广为一般长度效应的界，也不能说明自然长题为何产生观察性关联。	将因果 estimand 明确命名为 filler-insertion-under-fixed-budget；弱化所有未带该限定的 length→gap 语言。若要主张一般长度机制，加入多种语义等价 filler、位置/格式对照、不同 NFE 以及内容承载长度的随机化对照。	对至少两种结构不同但等 token 的 filler、位置保持对照和多个 NFE 重做预注册配对分析；只有这些对比方向一致且语义盲评通过，才允许扩大因果范围。	逐题干预材料、随机化方案、语义保持盲评与分条件配对效应/区间。	high	high
A32	R2	A32-R2-02	major	technical_soundness,experimental_rigor	第 4–5 页 §4；第 9–12 页附录 A–B，表 5–6，尤其附录 B 的 uncertainty propagation	30 个锚点为目的性样本而非概率样本；可引用读数 +0.1606 [−0.059,+0.380] 把组件标准误与 se_bias(k)=sqrt(k)/10 组合。论文明确称该量为 conservative convenience bound、非已识别的抽样标准误；accepted stratum 仍有已知隐藏 false accept，FULL-193 未完成。	在没有抽样机制和覆盖证明时，括号区间不能承担频率学意义上的 95% 不确定性；任意的 k 映射会直接控制区间是否跨零。未完整抽取 accepted/rejected 两层还使偏差修正不可识别。	把该区间严格标为参数化敏感性带且不给予 95% 置信解释；最好按预声明的双层概率抽样完成 FULL-193，并用分层混淆率传播或联合 bootstrap/贝叶斯模型重新估计。	从完整概率样本重算 FA/FR 与 ∆SCE2,corr，报告抽样权重、联合不确定性和覆盖模拟；检查主结论在合理 judge/标注误差模型下是否稳定。	完整双层人类标签、抽样概率、原始 judge×human 混淆表及可重算的联合不确定性分析。	high	high
A32	R2	A32-R2-03	minor	clarity,limitations_responsible_claims	第 3–5 页 §4、图 2；第 10–12 页表 5–6	正文先称 v2 +0.2382 [0.1639,0.3125] 为 designated second-bed estimate，附录又规定唯一可引用值是 lenient+anchor 的 +0.1606 [−0.059,+0.380]，而 v2 只是 convention sensitivity。	两层主读数具有相反的推断状态；读者可能错误引用排除零的 v2 结果，掩盖论文自己判定的 POWER_LIMITED。	在摘要、正文、图 2 与结论只保留一个明确的 reporting-layer 主读数；把其他 judge 行统一置于 sensitivity，并在第一次出现时解释不能升级结论。	全文搜索 +0.2382、+0.1606、designated、citable 与 SUPPORT，确认每次出现的证据等级一致且无互相冲突的主结论。	修订后的统一 claim-to-estimand 表和全文一致性检查。	medium	high
A32	R2	A32-R2-04	minor	experimental_rigor,clarity	第 5 页表 2与 §4 的 outcome-stratified sensitivity	low-accuracy 与 accuracy=0 子集由观察到的结果定义且彼此嵌套；在 accuracy=0 子集 ∆acc≡0，所以 composite 等于 ∆conf 是构造恒等式。	这是结果条件化诊断，不能被读取为难度控制或机制证据；多重且嵌套的选择也使区间不具确认性。	保留为明确的 post-outcome 描述图，删除任何“控制难度”措辞；如需难度机制，使用外生、预处理的难度标签并预注册分层。	检查正文不再把表 2 当作因果支持；新的外生分层应在看模型结果前固定并报告各层样本量与交互检验。	外生难度定义或仅需文字收缩。	low	high
A32	R3	A32-R3-01	major	experimental_rigor,technical_soundness,reproducibility	第2节“Within-item causal check”及表1（PDF第3–4页）；第5节解码计划（PDF第7页）	每道题在 Short/Long/Random 各臂保存一个结果，并以题目为重采样簇；文中给出一个固定 seed，但未展示跨独立解码 seed 的重复生成或方差分解。	题目簇 bootstrap 正确处理同题多臂相关性，却不能自动估计随机生成器在固定题目上的方差。若解码并非确定性的，一次生成可能使零效应区间过窄，也无法判断结果是否依赖某个随机轨迹。	明确证明当前解码在固定输入下是确定性的；否则对一个预先指定的题目子集或全体题目运行多个独立解码 seed，并用题目为主簇、seed 为题内重复的层级分析重新估计主对比。	至少用3–5个独立解码 seed 复现 Long−Short ΔSCE，报告题目间与题内 seed 方差，并检查合并层级95%区间是否仍包含0且排除具有实践意义的正效应界。	确定性执行证明，或多 seed 的逐题逐臂输出及层级 bootstrap/混合模型结果。	high	high
A32	R3	A32-R3-02	major	technical_soundness,experimental_rigor,limitations_responsible_claims	第2节图1与表1附近（PDF第3–4页）及第7节结论（PDF第9页）	论文以观察性 ΔSCE=+0.2227 与同题填充干预 ΔSCE=−0.0075 对照，并强调后者区间不含前者的量级；但二者来自不同样本构造、不同长度内容和不同估计量，未报告二者差值的联合不确定性。	一个点估计未落入另一个估计量的区间并不等价于正式的效应差异检验。更重要的是，无语义填充只检验一种长度处理，不能单独排除自然题面长度携带的语义、格式或难度机制。	把结论严格限定为“该无语义填充操作未复现观察量级”，并在共享题目上定义可比较的自然变体/填充变体差值，或给出联合 bootstrap 的 contrast-of-contrasts。	对共享题目同时重采样所有相关臂，输出(自然长−自然短)−(填充长−短)的95%区间；若新增内容承载臂，还应预先声明等价性/非劣界限。	统一估计目标的联合重采样结果，以及更贴近自然长度变化的受控处理。	high	high
A32	R3	A32-R3-03	major	experimental_rigor,technical_soundness,limitations_responsible_claims	第3节 MATH500 分析（PDF第4–5页）、第6节表4，以及附录表5–6（PDF第10–12页）	主 v2 judge 的未校正读数为+0.2382 [0.1639,0.3125]，但30个 purposive 人工锚点下的 lenient 校正为+0.1606 [−0.059,+0.380]。论文还发现一个未包含在锚点中的已知 false accept，并明确指出 FULL-193 未完成。	30个非概率锚点无法为整个 accepted/rejected 集合提供可解释的抽样覆盖；已知漏掉的 false accept 直接表明“接受集洁净”路线失效。跨床方向因此不能作为外部有效性证据。	完成预先声明的 accepted 与 rejected 两层概率样本人工标注，使用盲法双人判定和冲突仲裁，并按抽样概率估计校正量与不确定性。	报告 FULL-193 或经功效论证的等价设计；在预先冻结的阈值下检查校正后 ΔSCE 区间是否排除0，并公开两层 false-accept/false-reject 计数。	完整分层人工标签、抽样权重、盲法/一致性记录与校正后区间。	high	high
A32	R3	A32-R3-04	minor	clarity,limitations_responsible_claims	摘要、贡献列表与第2节对三臂设计的表述（PDF第1、3–4页）	Random 臂的0–55 token 剂量按预先声明 seed 抽取，但 Short 与 Long 是每题固定的0与37 token 操作。全文多处把整个设计简写为“randomized within-item experiment”。	这种表述可能让读者误以为 Short/Long 处理分配本身随机化并识别平均处理效应；实际最强识别来自同题固定对比，Random 臂才有随机剂量。	将主设计称为预先声明的同题配对干预，并单独说明 Random 臂的剂量随机化；给出臂顺序、seed 与是否存在顺序效应。	逐处核查摘要、贡献和结论，确保“randomized”仅修饰确有随机分配的部分，且方法表可重建分配过程。	修订后的设计措辞和完整分配说明。	medium	medium
A32	R3	A32-R3-05	minor	experimental_rigor,reproducibility	表1注释和第5节设置（PDF第4、7页）	无语义填充的有效性门只在100题、200个比较上报告0次语义漂移；正文没有充分说明这100题相对最终400题的抽样方式、审阅者盲法和判定一致性。	若有效性子集经过便利选择或审阅者知道处理臂，0/200不足以排除填充改变解析、格式或答案条件的系统风险。	补充预先冻结的抽样框、盲法、判定规则和审阅者一致性；最好对400题随机概率子样本做独立复核。	由不了解模型结果与处理标签的第二审阅者复核随机子样本，报告漂移率上界和一致性；若发现漂移，按预先规则重算主结果。	有效性门的逐项标签、抽样记录和独立复核统计。	medium	medium
C1	R1	C1-I1	major	novelty,significance,citation_integrity	第 2–4 页第 2 节 Related Work、第 3.1–3.2 节；第 9 页第 6 节 Discussion	论文明确承认多数类基线、constant-rater property、kappa 的分子形式及 option-count correction 均非新概念；当前差异主要是 variable-k 分层、materiality bar 和在比较前设置 gate。相关工作以段落列举为主，没有展示这些成分与最接近协议在输入、零分布、决策输出和新增能力上的不可替代差异。	如果核心是已知统计量的重新命名与组合，方法新颖性和 ICLR 影响力不足。实际价值可能来自审计案例，但这需要被定位为经验/报告贡献而非新的 null-calibration 原理。	增加逐轴最近工作比较，明确每个组件是复用、修改还是新增；把 v1/v2 的数学新颖性主张收窄，并用一个现有方法会做出错误决策、而完整协议能预先避免的外部案例证明组合价值。	相关工作应可让审稿人对每个公式找到最接近先例，并能用一张表唯一识别本文新增的输入、假设、输出与验证证据；摘要和结论不再把组合包装成全新统计原理。	完整的邻近方法对照；若主张 gate 本身显著更好，需要在预先定义的外部评测上比较错误决策率或覆盖率。	high	high
